ssrd,longitude,latitude
14037350.00000000,103.1,2.5
14872944.00000000,103.2,2.5
15593060.00000000,103.3,2.5
16285386.00000000,103.4,2.5
16992444.00000000,103.5,2.5
17356188.00000000,103.6,2.5
17682744.00000000,103.7,2.5
17955672.00000000,103.8,2.5
18005850.00000000,111.3,2.5
18055660.00000000,111.4,2.5
18118816.00000000,111.5,2.5
18004278.00000000,111.6,2.5
17979394.00000000,111.7,2.5
18100442.00000000,111.8,2.5
18242816.00000000,111.9,2.5
18430732.00000000,112,2.5
18710230.00000000,112.1,2.5
19049664.00000000,112.2,2.5
19363926.00000000,112.3,2.5
19644740.00000000,112.4,2.5
19767708.00000000,112.5,2.5
19656886.00000000,112.6,2.5
19543030.00000000,112.7,2.5
19422332.00000000,112.8,2.5
19245262.00000000,112.9,2.5
19047526.00000000,113,2.5
18863966.00000000,113.1,2.5
18740008.00000000,113.2,2.5
18645008.00000000,113.3,2.5
18612198.00000000,113.4,2.5
18628656.00000000,113.5,2.5
18641246.00000000,113.6,2.5
18653278.00000000,113.7,2.5
18668562.00000000,113.8,2.5
18674090.00000000,113.9,2.5
18607158.00000000,114,2.5
18533796.00000000,114.1,2.5
18486416.00000000,114.2,2.5
18443922.00000000,114.3,2.5
18378530.00000000,114.4,2.5
18316628.00000000,114.5,2.5
18271160.00000000,114.6,2.5
18254048.00000000,114.7,2.5
18273462.00000000,114.8,2.5
18289164.00000000,114.9,2.5
18275824.00000000,115,2.5
18301016.00000000,115.1,2.5
18348098.00000000,115.2,2.5
18414976.00000000,115.3,2.5
18480008.00000000,115.4,2.5
18597446.00000000,115.5,2.5
18738834.00000000,115.6,2.5
18877366.00000000,115.7,2.5
18981072.00000000,115.8,2.5
19000614.00000000,115.9,2.5
18969352.00000000,116,2.5
18950164.00000000,116.1,2.5
18876364.00000000,116.2,2.5
18729550.00000000,116.3,2.5
18627178.00000000,116.4,2.5
18568298.00000000,116.5,2.5
18498148.00000000,116.6,2.5
18414396.00000000,116.7,2.5
18453174.00000000,116.8,2.5
18546764.00000000,116.9,2.5
18671012.00000000,117,2.5
18851890.00000000,117.1,2.5
19037198.00000000,117.2,2.5
19245074.00000000,117.3,2.5
19522778.00000000,117.4,2.5
19793848.00000000,117.5,2.5
20019842.00000000,117.6,2.5
20224146.00000000,117.7,2.5
20502544.00000000,117.8,2.5
20705906.00000000,117.9,2.5
20390062.00000000,128.4,2.5
20193112.00000000,128.5,2.5
19988884.00000000,128.6,2.5
5921616,96.4,2.4
5989292,96.5,2.4
8909268,97.7,2.4
9231332,97.8,2.4
9520808,97.9,2.4
9681632,98,2.4
9835250,98.1,2.4
9953174,98.2,2.4
10029198.00000000,98.3,2.4
10116950.00000000,98.4,2.4
10165120.00000000,98.5,2.4
10158394.00000000,98.6,2.4
10151558.00000000,98.7,2.4
10151132.00000000,98.8,2.4
10152176.00000000,98.9,2.4
10216810.00000000,99,2.4
10591270.00000000,99.1,2.4
10999844.00000000,99.2,2.4
11433540.00000000,99.3,2.4
11974888.00000000,99.4,2.4
12516358.00000000,99.5,2.4
13066022.00000000,99.6,2.4
13590996.00000000,99.7,2.4
14155276.00000000,99.8,2.4
14647124.00000000,99.9,2.4
15076004.00000000,100,2.4
15471218.00000000,100.1,2.4
15593290.00000000,100.2,2.4
15669180.00000000,100.3,2.4
8433548,102.1,2.4
8678642,102.2,2.4
8929288,102.3,2.4
9219544,102.4,2.4
9683176,102.5,2.4
10130288.00000000,102.6,2.4
10732026.00000000,102.7,2.4
11536358.00000000,102.8,2.4
12289390.00000000,102.9,2.4
13146062.00000000,103,2.4
13996346.00000000,103.1,2.4
14820044.00000000,103.2,2.4
15540716.00000000,103.3,2.4
16220894.00000000,103.4,2.4
16771018.00000000,103.5,2.4
17165108.00000000,103.6,2.4
17504050.00000000,103.7,2.4
17777572.00000000,103.8,2.4
17888590.00000000,111.4,2.4
17796294.00000000,111.5,2.4
17658486.00000000,111.6,2.4
17633542.00000000,111.7,2.4
17753888.00000000,111.8,2.4
17869498.00000000,111.9,2.4
18098334.00000000,112,2.4
18436288.00000000,112.1,2.4
18779040.00000000,112.2,2.4
19094166.00000000,112.3,2.4
19399606.00000000,112.4,2.4
19640540.00000000,112.5,2.4
19582728.00000000,112.6,2.4
19482098.00000000,112.7,2.4
19360362.00000000,112.8,2.4
19184258.00000000,112.9,2.4
19001474.00000000,113,2.4
18882160.00000000,113.1,2.4
18785752.00000000,113.2,2.4
18691648.00000000,113.3,2.4
18659960.00000000,113.4,2.4
18676978.00000000,113.5,2.4
18691526.00000000,113.6,2.4
18686154.00000000,113.7,2.4
18703038.00000000,113.8,2.4
18717798.00000000,113.9,2.4
18641418.00000000,114,2.4
18556550.00000000,114.1,2.4
18479566.00000000,114.2,2.4
18414250.00000000,114.3,2.4
18345054.00000000,114.4,2.4
18283174.00000000,114.5,2.4
18237074.00000000,114.6,2.4
18188550.00000000,114.7,2.4
18169826.00000000,114.8,2.4
18159366.00000000,114.9,2.4
18145200.00000000,115,2.4
18169610.00000000,115.1,2.4
18213248.00000000,115.2,2.4
18259890.00000000,115.3,2.4
18374548.00000000,115.4,2.4
18518050.00000000,115.5,2.4
18661146.00000000,115.6,2.4
18799954.00000000,115.7,2.4
18937318.00000000,115.8,2.4
19021010.00000000,115.9,2.4
19007936.00000000,116,2.4
18991466.00000000,116.1,2.4
18917252.00000000,116.2,2.4
18769340.00000000,116.3,2.4
18627460.00000000,116.4,2.4
18544746.00000000,116.5,2.4
18446724.00000000,116.6,2.4
18348762.00000000,116.7,2.4
18401604.00000000,116.8,2.4
18489246.00000000,116.9,2.4
18585448.00000000,117,2.4
18761222.00000000,117.1,2.4
18945096.00000000,117.2,2.4
19148986.00000000,117.3,2.4
19430972.00000000,117.4,2.4
19713452.00000000,117.5,2.4
19961688.00000000,117.6,2.4
20229340.00000000,117.7,2.4
20510830.00000000,117.8,2.4
20739018.00000000,117.9,2.4
20565168.00000000,128.3,2.4
20351426.00000000,128.4,2.4
20137036.00000000,128.5,2.4
19933776.00000000,128.6,2.4
9150882,97.8,2.3
9606402,98,2.3
9759998,98.1,2.3
9879254,98.2,2.3
9957980,98.3,2.3
10130770.00000000,98.4,2.3
10096716.00000000,98.5,2.3
10028132.00000000,98.6,2.3
10021462.00000000,98.7,2.3
10020922.00000000,98.8,2.3
10000574.00000000,98.9,2.3
9936812,99,2.3
10237214.00000000,99.1,2.3
10638472.00000000,99.2,2.3
11076806.00000000,99.3,2.3
11613554.00000000,99.4,2.3
12256766.00000000,99.5,2.3
13087902.00000000,99.6,2.3
13806858.00000000,99.7,2.3
14371940.00000000,99.8,2.3
14863032.00000000,99.9,2.3
15289130.00000000,100,2.3
15649900.00000000,100.1,2.3
15768104.00000000,100.2,2.3
15831706.00000000,100.3,2.3
15873690.00000000,100.4,2.3
14575630.00000000,100.8,2.3
13901730.00000000,100.9,2.3
13311732.00000000,101,2.3
9782414,102.2,2.3
10021062.00000000,102.3,2.3
10289312.00000000,102.4,2.3
10717102.00000000,102.5,2.3
11163100.00000000,102.6,2.3
11768258.00000000,102.7,2.3
12564932.00000000,102.8,2.3
13083192.00000000,102.9,2.3
13414700.00000000,103,2.3
14099480.00000000,103.1,2.3
14927264.00000000,103.2,2.3
15644022.00000000,103.3,2.3
16239672.00000000,103.4,2.3
16554388.00000000,103.5,2.3
16741714.00000000,103.6,2.3
17055458.00000000,103.7,2.3
17342976.00000000,103.8,2.3
17444410.00000000,103.9,2.3
17998786.00000000,111.2,2.3
17871404.00000000,111.3,2.3
17716840.00000000,111.4,2.3
17566868.00000000,111.5,2.3
17429184.00000000,111.6,2.3
17405004.00000000,111.7,2.3
17521444.00000000,111.8,2.3
17600184.00000000,111.9,2.3
17797346.00000000,112,2.3
18115620.00000000,112.1,2.3
18460696.00000000,112.2,2.3
18773602.00000000,112.3,2.3
19075364.00000000,112.4,2.3
19362118.00000000,112.5,2.3
19445200.00000000,112.6,2.3
19379288.00000000,112.7,2.3
19263328.00000000,112.8,2.3
19081246.00000000,112.9,2.3
18988902.00000000,113,2.3
19017330.00000000,113.1,2.3
18975674.00000000,113.2,2.3
18885192.00000000,113.3,2.3
18851972.00000000,113.4,2.3
18869054.00000000,113.5,2.3
18834066.00000000,113.6,2.3
18756424.00000000,113.7,2.3
18756470.00000000,113.8,2.3
18759912.00000000,113.9,2.3
18694792.00000000,114,2.3
18607506.00000000,114.1,2.3
18506332.00000000,114.2,2.3
18409322.00000000,114.3,2.3
18340102.00000000,114.4,2.3
18278778.00000000,114.5,2.3
18231238.00000000,114.6,2.3
18163020.00000000,114.7,2.3
18098864.00000000,114.8,2.3
18070006.00000000,114.9,2.3
18055040.00000000,115,2.3
18080292.00000000,115.1,2.3
18119868.00000000,115.2,2.3
18141816.00000000,115.3,2.3
18291152.00000000,115.4,2.3
18442324.00000000,115.5,2.3
18585848.00000000,115.6,2.3
18724220.00000000,115.7,2.3
18878788.00000000,115.8,2.3
19029430.00000000,115.9,2.3
19049220.00000000,116,2.3
19035262.00000000,116.1,2.3
18961564.00000000,116.2,2.3
18813510.00000000,116.3,2.3
18704158.00000000,116.4,2.3
18630636.00000000,116.5,2.3
18539364.00000000,116.6,2.3
18456530.00000000,116.7,2.3
18494234.00000000,116.8,2.3
18579602.00000000,116.9,2.3
18658816.00000000,117,2.3
18794248.00000000,117.1,2.3
18976892.00000000,117.2,2.3
19185502.00000000,117.3,2.3
19462756.00000000,117.4,2.3
19722120.00000000,117.5,2.3
19942096.00000000,117.6,2.3
20180198.00000000,117.7,2.3
20461788.00000000,117.8,2.3
20689946.00000000,117.9,2.3
20879460.00000000,118,2.3
20455764.00000000,128.3,2.3
20250272.00000000,128.4,2.3
20035882.00000000,128.5,2.3
19832622.00000000,128.6,2.3
6751656,97.2,2.2
9704756,98.1,2.2
9803350,98.2,2.2
9947516,98.3,2.2
10187056.00000000,98.4,2.2
10156602.00000000,98.5,2.2
9970632,98.6,2.2
9907398,98.7,2.2
9879154,98.8,2.2
9771560,98.9,2.2
9690652,99,2.2
9954030,99.1,2.2
10301264.00000000,99.2,2.2
10748598.00000000,99.3,2.2
11369334.00000000,99.4,2.2
12198864.00000000,99.5,2.2
13051858.00000000,99.6,2.2
13914662.00000000,99.7,2.2
14633960.00000000,99.8,2.2
15118766.00000000,99.9,2.2
15501894.00000000,100,2.2
15848188.00000000,100.1,2.2
15946162.00000000,100.2,2.2
15961172.00000000,100.3,2.2
16004932.00000000,100.4,2.2
15783914.00000000,100.5,2.2
14616304.00000000,100.8,2.2
14082600.00000000,100.9,2.2
13433304.00000000,101,2.2
12862380.00000000,101.1,2.2
11053446.00000000,102.3,2.2
11524236.00000000,102.4,2.2
11938486.00000000,102.5,2.2
12374776.00000000,102.6,2.2
12974758.00000000,102.7,2.2
13519016.00000000,102.8,2.2
13812172.00000000,102.9,2.2
14106590.00000000,103,2.2
14437738.00000000,103.1,2.2
15094178.00000000,103.2,2.2
15713892.00000000,103.3,2.2
16056400.00000000,103.4,2.2
16253774.00000000,103.5,2.2
16370262.00000000,103.6,2.2
16540444.00000000,103.7,2.2
16796428.00000000,103.8,2.2
16856468.00000000,103.9,2.2
17703344.00000000,111.3,2.2
17549188.00000000,111.4,2.2
17392080.00000000,111.5,2.2
17242806.00000000,111.6,2.2
17210532.00000000,111.7,2.2
17298172.00000000,111.8,2.2
17342160.00000000,111.9,2.2
17526970.00000000,112,2.2
17800690.00000000,112.1,2.2
18120338.00000000,112.2,2.2
18430818.00000000,112.3,2.2
18721862.00000000,112.4,2.2
18988862.00000000,112.5,2.2
19147490.00000000,112.6,2.2
19242352.00000000,112.7,2.2
19142894.00000000,112.8,2.2
19046158.00000000,112.9,2.2
19104246.00000000,113,2.2
19153512.00000000,113.1,2.2
19167418.00000000,113.2,2.2
19127928.00000000,113.3,2.2
19093606.00000000,113.4,2.2
19062964.00000000,113.5,2.2
19000416.00000000,113.6,2.2
18919364.00000000,113.7,2.2
18841166.00000000,113.8,2.2
18825912.00000000,113.9,2.2
18751420.00000000,114,2.2
18652216.00000000,114.1,2.2
18549210.00000000,114.2,2.2
18442936.00000000,114.3,2.2
18348936.00000000,114.4,2.2
18280446.00000000,114.5,2.2
18216266.00000000,114.6,2.2
18124092.00000000,114.7,2.2
18054002.00000000,114.8,2.2
18007944.00000000,114.9,2.2
17982434.00000000,115,2.2
18002276.00000000,115.1,2.2
18023064.00000000,115.2,2.2
18045492.00000000,115.3,2.2
18188670.00000000,115.4,2.2
18363528.00000000,115.5,2.2
18510256.00000000,115.6,2.2
18662094.00000000,115.7,2.2
18854436.00000000,115.8,2.2
19004208.00000000,115.9,2.2
19058150.00000000,116,2.2
19080604.00000000,116.1,2.2
19004594.00000000,116.2,2.2
18896984.00000000,116.3,2.2
18823810.00000000,116.4,2.2
18750812.00000000,116.5,2.2
18676072.00000000,116.6,2.2
18587576.00000000,116.7,2.2
18635076.00000000,116.8,2.2
18703702.00000000,116.9,2.2
18769796.00000000,117,2.2
18907224.00000000,117.1,2.2
19059994.00000000,117.2,2.2
19254386.00000000,117.3,2.2
19515444.00000000,117.4,2.2
19739196.00000000,117.5,2.2
19950334.00000000,117.6,2.2
20151570.00000000,117.7,2.2
20394244.00000000,117.8,2.2
20623394.00000000,117.9,2.2
20844520.00000000,118,2.2
20315322.00000000,128.3,2.2
20123150.00000000,128.4,2.2
19917574.00000000,128.5,2.2
19788300.00000000,128.6,2.2
6267094,97.1,2.1
9718650,98.2,2.1
9979244,98.3,2.1
10210276.00000000,98.4,2.1
10190492.00000000,98.5,2.1
9997016,98.6,2.1
9790880,98.7,2.1
9648618,98.8,2.1
9496398,98.9,2.1
9425150,99,2.1
9679012,99.1,2.1
10014370.00000000,99.2,2.1
10567604.00000000,99.3,2.1
11338916.00000000,99.4,2.1
12185208.00000000,99.5,2.1
13038456.00000000,99.6,2.1
13901170.00000000,99.7,2.1
14783782.00000000,99.8,2.1
15320060.00000000,99.9,2.1
15670356.00000000,100,2.1
16020648.00000000,100.1,2.1
16114492.00000000,100.2,2.1
16123132.00000000,100.3,2.1
16115680.00000000,100.4,2.1
15798354.00000000,100.5,2.1
15455912.00000000,100.6,2.1
15068810.00000000,100.7,2.1
14502876.00000000,100.8,2.1
14121652.00000000,100.9,2.1
13613884.00000000,101,2.1
12965430.00000000,101.1,2.1
12362880.00000000,101.2,2.1
11917856.00000000,101.6,2.1
11941706.00000000,101.7,2.1
13622046.00000000,102.6,2.1
13914972.00000000,102.7,2.1
14208090.00000000,102.8,2.1
14501160.00000000,102.9,2.1
14795570.00000000,103,2.1
15090630.00000000,103.1,2.1
15399952.00000000,103.2,2.1
15558258.00000000,103.3,2.1
15758040.00000000,103.4,2.1
15948834.00000000,103.5,2.1
16071652.00000000,103.6,2.1
16185804.00000000,103.7,2.1
16255498.00000000,103.8,2.1
16255870.00000000,103.9,2.1
16271690.00000000,104,2.1
17627062.00000000,111.2,2.1
17550342.00000000,111.3,2.1
17396084.00000000,111.4,2.1
17239116.00000000,111.5,2.1
17082132.00000000,111.6,2.1
17007378.00000000,111.7,2.1
17053326.00000000,111.8,2.1
17101800.00000000,111.9,2.1
17282130.00000000,112,2.1
17551592.00000000,112.1,2.1
17797666.00000000,112.2,2.1
18078888.00000000,112.3,2.1
18364294.00000000,112.4,2.1
18631788.00000000,112.5,2.1
18789968.00000000,112.6,2.1
18930356.00000000,112.7,2.1
19095862.00000000,112.8,2.1
19161892.00000000,112.9,2.1
19235462.00000000,113,2.1
19286060.00000000,113.1,2.1
19298394.00000000,113.2,2.1
19307390.00000000,113.3,2.1
19287560.00000000,113.4,2.1
19225788.00000000,113.5,2.1
19163904.00000000,113.6,2.1
19082294.00000000,113.7,2.1
18994030.00000000,113.8,2.1
18905086.00000000,113.9,2.1
18793344.00000000,114,2.1
18690792.00000000,114.1,2.1
18587558.00000000,114.2,2.1
18481416.00000000,114.3,2.1
18374692.00000000,114.4,2.1
18270576.00000000,114.5,2.1
18180680.00000000,114.6,2.1
18086290.00000000,114.7,2.1
18015990.00000000,114.8,2.1
17970104.00000000,114.9,2.1
17919138.00000000,115,2.1
17907740.00000000,115.1,2.1
17917050.00000000,115.2,2.1
17930366.00000000,115.3,2.1
18082532.00000000,115.4,2.1
18260744.00000000,115.5,2.1
18437234.00000000,115.6,2.1
18630220.00000000,115.7,2.1
18827484.00000000,115.8,2.1
18986360.00000000,115.9,2.1
19030916.00000000,116,2.1
19074902.00000000,116.1,2.1
19073582.00000000,116.2,2.1
19004866.00000000,116.3,2.1
18931754.00000000,116.4,2.1
18858604.00000000,116.5,2.1
18785568.00000000,116.6,2.1
18721916.00000000,116.7,2.1
18755682.00000000,116.8,2.1
18817260.00000000,116.9,2.1
18890178.00000000,117,2.1
19020912.00000000,117.1,2.1
19162270.00000000,117.2,2.1
19302894.00000000,117.3,2.1
19524388.00000000,117.4,2.1
19741460.00000000,117.5,2.1
19952428.00000000,117.6,2.1
20153898.00000000,117.7,2.1
20354040.00000000,117.8,2.1
20766314.00000000,127.9,2.1
20160760.00000000,128.3,2.1
19968970.00000000,128.4,2.1
10111352.00000000,98.5,2
9907768,98.6,2
9634642,98.7,2
9375358,98.8,2
9198150,98.9,2
9128798,99,2
9380764,99.1,2
9739484,99.2,2
10345066.00000000,99.3,2
11394596.00000000,99.4,2
12241754.00000000,99.5,2
13094512.00000000,99.6,2
13968952.00000000,99.7,2
14956466.00000000,99.8,2
15534272.00000000,99.9,2
15798422.00000000,100,2
16148846.00000000,100.1,2
16242300.00000000,100.2,2
16228318.00000000,100.3,2
16091340.00000000,100.4,2
15759282.00000000,100.5,2
15410734.00000000,100.6,2
15039816.00000000,100.7,2
14563872.00000000,100.8,2
14101710.00000000,100.9,2
13719728.00000000,101,2
13305856.00000000,101.1,2
12651550.00000000,101.2,2
12294948.00000000,101.5,2
12603176.00000000,101.6,2
12749368.00000000,101.7,2
14760506.00000000,102.6,2
14808038.00000000,102.7,2
14873474.00000000,102.8,2
15156154.00000000,102.9,2
15450422.00000000,103,2
15732422.00000000,103.1,2
15635588.00000000,103.2,2
15450532.00000000,103.3,2
15529940.00000000,103.4,2
15714468.00000000,103.5,2
15843078.00000000,103.6,2
15885708.00000000,103.7,2
15779586.00000000,103.8,2
15774914.00000000,103.9,2
15761414.00000000,104,2
19830296.00000000,109.6,2
17578110.00000000,111.2,2
17442636.00000000,111.3,2
17288036.00000000,111.4,2
17131224.00000000,111.5,2
16973846.00000000,111.6,2
16874040.00000000,111.7,2
16865974.00000000,111.8,2
16909958.00000000,111.9,2
17094300.00000000,112,2
17344572.00000000,112.1,2
17511786.00000000,112.2,2
17739342.00000000,112.3,2
18012190.00000000,112.4,2
18296468.00000000,112.5,2
18439900.00000000,112.6,2
18649796.00000000,112.7,2
18983838.00000000,112.8,2
19241132.00000000,112.9,2
19346816.00000000,113,2
19397436.00000000,113.1,2
19411370.00000000,113.2,2
19479524.00000000,113.3,2
19468690.00000000,113.4,2
19382044.00000000,113.5,2
19317178.00000000,113.6,2
19237422.00000000,113.7,2
19137780.00000000,113.8,2
18970280.00000000,113.9,2
18824424.00000000,114,2
18717078.00000000,114.1,2
18613676.00000000,114.2,2
18507416.00000000,114.3,2
18394652.00000000,114.4,2
18272386.00000000,114.5,2
18158640.00000000,114.6,2
18064070.00000000,114.7,2
17993800.00000000,114.8,2
17945486.00000000,114.9,2
17877566.00000000,115,2
17830980.00000000,115.1,2
17820934.00000000,115.2,2
17835764.00000000,115.3,2
17986286.00000000,115.4,2
18166758.00000000,115.5,2
18358968.00000000,115.6,2
18566508.00000000,115.7,2
18766364.00000000,115.8,2
18919396.00000000,115.9,2
18970150.00000000,116,2
19041970.00000000,116.1,2
19098598.00000000,116.2,2
19075700.00000000,116.3,2
19002668.00000000,116.4,2
18929684.00000000,116.5,2
18864870.00000000,116.6,2
18846002.00000000,116.7,2
18862760.00000000,116.8,2
18914180.00000000,116.9,2
18984776.00000000,117,2
19116778.00000000,117.1,2
19237298.00000000,117.2,2
19334514.00000000,117.3,2
19506900.00000000,117.4,2
19718700.00000000,117.5,2
19929772.00000000,117.6,2
20130838.00000000,117.7,2
20323792.00000000,117.8,2
20707774.00000000,127.8,2
20628514.00000000,127.9,2
9729128,98.6,1.9
9423956,98.7,1.9
9166484,98.8,1.9
8920278,98.9,1.9
8804650,99,1.9
9105114,99.1,1.9
9515374,99.2,1.9
10086652.00000000,99.3,1.9
11205626.00000000,99.4,1.9
12293530.00000000,99.5,1.9
13181866.00000000,99.6,1.9
14167640.00000000,99.7,1.9
15238900.00000000,99.8,1.9
15814658.00000000,99.9,1.9
16004506.00000000,100,1.9
16255932.00000000,100.1,1.9
16313318.00000000,100.2,1.9
16219514.00000000,100.3,1.9
16051882.00000000,100.4,1.9
15727020.00000000,100.5,1.9
15363476.00000000,100.6,1.9
14985804.00000000,100.7,1.9
14539212.00000000,100.8,1.9
14113150.00000000,100.9,1.9
13733222.00000000,101,1.9
13425404.00000000,101.1,1.9
13035824.00000000,101.2,1.9
12670420.00000000,101.3,1.9
13093726.00000000,101.5,1.9
13403208.00000000,101.6,1.9
13725738.00000000,101.7,1.9
15510206.00000000,102.7,1.9
15824760.00000000,102.9,1.9
15998744.00000000,103,1.9
15992490.00000000,103.1,1.9
15833656.00000000,103.2,1.9
15636620.00000000,103.3,1.9
15424864.00000000,103.4,1.9
15502064.00000000,103.5,1.9
15553502.00000000,103.6,1.9
15403272.00000000,103.7,1.9
15291820.00000000,103.8,1.9
15296744.00000000,103.9,1.9
15308696.00000000,104,1.9
20216536.00000000,109.4,1.9
19990634.00000000,109.5,1.9
19771392.00000000,109.6,1.9
17422118.00000000,111.2,1.9
17336470.00000000,111.3,1.9
17189846.00000000,111.4,1.9
17032504.00000000,111.5,1.9
16874704.00000000,111.6,1.9
16771846.00000000,111.7,1.9
16740040.00000000,111.8,1.9
16737786.00000000,111.9,1.9
16887318.00000000,112,1.9
17066850.00000000,112.1,1.9
17205718.00000000,112.2,1.9
17424840.00000000,112.3,1.9
17674858.00000000,112.4,1.9
17927534.00000000,112.5,1.9
18171128.00000000,112.6,1.9
18500240.00000000,112.7,1.9
18846230.00000000,112.8,1.9
